"","sound","amusement","anger","disgust","effort","fear","joy","pain","pleasure","sadness","no_reps","shown","rated","skipped","num.em","real.em","context","call","duration","sex","emotion","correct"
"45","ut_disgust_44-m-toilet.mp3",0,0.777777777777778,44.1111111111111,7,0,0,0,3.86111111111111,6.36111111111111,1.22222222222222,36,35,1,1.14285714285714,"disgust","toilet","grunt",0.696,"AM","disgust",TRUE
"46","ut_disgust_45-m-toilet.mp3",0,0,33.1515151515151,19.3333333333333,0,0,6.63636363636364,30.969696969697,0,1.3030303030303,33,33,0,1.33333333333333,"disgust","toilet","grunt",2.571,"AM","disgust",TRUE
"47","ut_disgust_46-m-toilet.mp3",1.55555555555556,1.66666666666667,10.2592592592593,0.740740740740741,0,4.48148148148148,5.77777777777778,44.2592592592593,3.74074074074074,1.14814814814815,27,27,0,1.18518518518519,"disgust","toilet","tone",1.215,"AM","pleasure",FALSE
"48","ut_disgust_51-m-toilet.mp3",1.64516129032258,1.58064516129032,12.6774193548387,15.0645161290323,0,3.12903225806452,2.90322580645161,32.2903225806452,0,1.48387096774194,31,30,1,1.46666666666667,"disgust","toilet","sigh",0.604,"AM","pleasure",FALSE
"49","ut_disgust_52-m-toilet.mp3",0,0,20.5365853658537,35.2682926829268,0,2.41463414634146,3.04878048780488,5.68292682926829,0,1.39024390243902,41,39,2,1.15384615384615,"disgust","toilet","grunt",1.42,"AM","effort",FALSE
"50","ut_disgust_54-m-toilet.mp3",0,0,15.8928571428571,13.2857142857143,0,2.17857142857143,10.2857142857143,12.0357142857143,0.321428571428571,1.42857142857143,28,25,3,1.36,"disgust","toilet","grunt",0.653,"AM","disgust",TRUE
"51","ut_effort_04.mp3",0,39.551724137931,14,19.2758620689655,7.72413793103448,0,15.5862068965517,0,2.93103448275862,1.41379310344828,29,27,2,1.55555555555556,"effort","weight_lifting","roar",0.998,"AM","anger",FALSE
"52","ut_effort_13.mp3",0,13.5555555555556,7,32.9166666666667,2.30555555555556,0,11.8333333333333,0,0,1.69444444444444,36,31,5,1.25806451612903,"effort","weight_lifting","roar",0.895,"AM","effort",TRUE
"53","ut_effort_20.mp3",0.764705882352941,12.0294117647059,0,13.3235294117647,26.8823529411765,0,38.9411764705882,0.411764705882353,0,1.61764705882353,34,33,1,1.36363636363636,"effort","weight_lifting","roar",0.918,"AM","pain",FALSE
"54","ut_effort_24.mp3",0,7.35135135135135,23.7837837837838,26.1351351351351,9.81081081081081,0,2.91891891891892,0,0.027027027027027,1.54054054054054,37,33,4,1.3030303030303,"effort","weight_lifting","grunt",1,"AM","effort",TRUE
"55","ut_effort_26.mp3",0.277777777777778,0,4,9.69444444444444,7.52777777777778,1,17.6388888888889,14.3333333333333,0,1.77777777777778,36,29,7,1.3448275862069,"effort","weight_lifting","grunt",0.642,"OTHER","pain",FALSE
"56","ut_effort_f_01.mp3",0,9.39285714285714,5.67857142857143,2.75,42.4285714285714,0,18.75,0,0,1.25,28,23,5,1.39130434782609,"effort","weight_lifting","grunt",1.902,"AM","fear",FALSE
"57","ut_effort_f_03.mp3",4.72413793103448,0.448275862068966,3.20689655172414,1.51724137931034,8.96551724137931,0.448275862068966,3.96551724137931,0.620689655172414,0,2.58620689655172,29,11,18,1.54545454545455,"effort","weight_lifting","grunt",0.783,"AM","fear",FALSE
"58","ut_effort_f_06.mp3",0,1.41176470588235,17.1764705882353,27.3823529411765,0.970588235294118,0,1,5.67647058823529,2,1.79411764705882,34,27,7,1.37037037037037,"effort","weight_lifting","grunt",0.842,"AM","effort",TRUE
"59","ut_effort_f_08-mild.mp3",0,1.45454545454545,5.54545454545455,35.8484848484849,0,0,1.84848484848485,5.12121212121212,1.90909090909091,1.6969696969697,33,29,4,1.37931034482759,"effort","mild","roar",1.039,"AM","effort",TRUE
"60","ut_effort_f_09.mp3",0,0,5.81818181818182,32.1515151515151,0,0,4.84848484848485,20.3636363636364,0,1.54545454545455,33,30,3,1.23333333333333,"effort","gym","grunt",0.531,"OTHER","effort",TRUE
"61","ut_effort_f_11.mp3",1.66666666666667,6.97435897435897,4.07692307692308,32.6923076923077,0,0.641025641025641,7.94871794871795,6.56410256410256,0,1.64102564102564,39,35,4,1.25714285714286,"effort","gym","grunt",0.764,"OTHER","effort",TRUE
"62","ut_effort_f_14-quiet-grunt.mp3",0,0,5.8,30.2857142857143,0,2.85714285714286,0,16.1142857142857,0,1.88571428571429,35,28,7,1.25,"effort","gym","sigh",0.732,"OTHER","effort",TRUE
"63","ut_effort_f_18-wheeze-sigh.mp3",0,0,9.93548387096774,35.0645161290323,0,0,22.2258064516129,8.70967741935484,0,1.35483870967742,31,28,3,1.32142857142857,"effort","gym","grunt",1.211,"OTHER","effort",TRUE
"64","ut_effort_f_19-sigh.mp3",4.25806451612903,0.709677419354839,6.2258064516129,25.9354838709677,1.48387096774194,0.290322580645161,0.870967741935484,0,3.12903225806452,2.06451612903226,31,22,9,1.22727272727273,"effort","gym","sigh",0.889,"OTHER","effort",TRUE
"65","ut_effort_f_21.mp3",0,1.60714285714286,7.71428571428571,29.6428571428571,0,0,0,1.21428571428571,0,1.71428571428571,28,20,8,1.15,"effort","gym","sigh",0.549,"OTHER","effort",TRUE
"66","ut_effort_f_23-roar.mp3",0,0,0.257142857142857,58.5714285714286,1.02857142857143,0,10.1714285714286,0.428571428571429,0,1.28571428571429,35,34,1,1.14705882352941,"effort","gym","roar",1.686,"OTHER","effort",TRUE
"67","ut_effort-m-10-toilet.mp3",0.897435897435897,1.84615384615385,2.41025641025641,47.6153846153846,0,0,5.84615384615385,0.58974358974359,1.74358974358974,1.71794871794872,39,37,2,1.13513513513514,"effort","mild","roar",0.628,"OTHER","effort",TRUE
"68","ut_effort-m-11-sports.mp3",0,1.93333333333333,8.1,45.4333333333333,0,0,2.5,2.26666666666667,0,1.73333333333333,30,26,4,1.26923076923077,"effort","gym","roar",0.448,"OTHER","effort",TRUE
"69","ut_effort-m-13-sports.mp3",0,5.29411764705882,0,49.1176470588235,1.41176470588235,0,3.61764705882353,1.82352941176471,0,1.70588235294118,34,31,3,1.25806451612903,"effort","weight_lifting","roar",0.589,"OTHER","effort",TRUE
"70","ut_effort-m-15-sports.mp3",0,27.7027027027027,12,23.5945945945946,8.10810810810811,0,5.48648648648649,0,0,1.35135135135135,37,34,3,1.38235294117647,"effort","weight_lifting","tone",0.827,"OTHER","anger",FALSE
"71","ut_effort-m-16-sports.mp3",0,3.21875,5.8125,42,2.1875,0,3.3125,3.21875,1.78125,1.65625,32,29,3,1.17241379310345,"effort","gym","grunt",0.622,"OTHER","effort",TRUE
"72","ut_effort-m-18-sports.mp3",0,0,3.26315789473684,56.7631578947368,2.23684210526316,0.236842105263158,7.84210526315789,0.210526315789474,0,1.23684210526316,38,36,2,1.13888888888889,"effort","mild","grunt",0.697,"AM","effort",TRUE
"73","ut_effort-m-21-sports-roar.mp3",0,23.1071428571429,9.57142857142857,46.7142857142857,1.89285714285714,0,4.14285714285714,0,1.39285714285714,1.35714285714286,28,26,2,1.38461538461538,"effort","weight_lifting","grunt",1.749,"AM","effort",TRUE
"74","ut_effort-m-22-sports.mp3",0,12.3428571428571,2.65714285714286,65.0571428571429,0.257142857142857,0,8,1.62857142857143,0,1.48571428571429,35,34,1,1.35294117647059,"effort","weight_lifting","grunt",0.627,"AM","effort",TRUE
"75","ut_effort-m-24-sports-wheeze.mp3",0,0,1.31034482758621,76.0344827586207,0,0.413793103448276,1.86206896551724,2.79310344827586,0,1.10344827586207,29,26,3,1.19230769230769,"effort","weight_lifting","grunt",1.945,"AM","effort",TRUE
"76","ut_exams_00-achievement-relief-roar-m.mp3",5.13888888888889,18.1666666666667,4.13888888888889,25.3055555555556,6.02777777777778,0,6.41666666666667,2.58333333333333,0,1.44444444444444,36,33,3,1.24242424242424,"joy","exams","roar",2.725,"AM","effort",FALSE
"77","ut_exams_01-relief-triumph-m-tone.mp3",0.542857142857143,0,10.7142857142857,26.4285714285714,1.17142857142857,8.51428571428571,0,2.05714285714286,0,1.51428571428571,35,30,5,1.2,"joy","exams","tone",0.528,"AM","effort",FALSE
"78","ut_exams_04-m-relief-sigh.mp3",0,0,0,33.5,0,4.61363636363636,2,33.3636363636364,1.52272727272727,1.29545454545455,44,43,1,1.27906976744186,"joy","exams","sigh",2.72,"AM","effort",FALSE
"79","ut_exams_05-f-laugh.mp3",57.8235294117647,0,0,0,0,53.3235294117647,0,3.47058823529412,0.294117647058824,1.05882352941176,34,34,0,1.61764705882353,"joy","exams","laugh",2.01,"OTHER","amusement",FALSE
"80","ut_exams_08-f-sigh-relief.mp3",0,0,8.92592592592593,2.2962962962963,0,0,9.66666666666667,58.5185185185185,0,1.03703703703704,27,26,1,1.34615384615385,"joy","exams","sigh",0.938,"OTHER","pleasure",FALSE
"81","ut_exams_10-f-short-laugh.mp3",32.3448275862069,0,0,0,0,32.7586206896552,1.82758620689655,1.6551724137931,8.31034482758621,1.20689655172414,29,28,1,1.39285714285714,"joy","exams","laugh",1.675,"OTHER","joy",TRUE
"82","ut_exams_13-m-sigh-relief.mp3",0,1.2972972972973,2,17.7297297297297,18.7297297297297,2.2972972972973,7.86486486486486,35,1.62162162162162,1.13513513513514,37,36,1,1.38888888888889,"joy","exams","sigh",2.268,"AM","pleasure",FALSE
"83","ut_exams_15-c-sigh-laugh.mp3",42.09375,0,0,0,0,35.53125,0,4.78125,0,1.0625,32,31,1,1.54838709677419,"joy","exams","laugh",1.01,"OTHER","amusement",FALSE
"84","ut_exams_18-m-tone-triumph.mp3",23,1.41379310344828,5.03448275862069,2.89655172413793,4.93103448275862,37.6206896551724,1.17241379310345,5.44827586206897,1.58620689655172,1.24137931034483,29,27,2,1.62962962962963,"joy","exams","tone",0.87,"AM","joy",TRUE
"85","ut_exams_19-m-sad-sigh.mp3",1.14705882352941,1.55882352941176,5.5,13.8529411764706,0,0,2.41176470588235,23.4117647058824,0,1.32352941176471,34,32,2,1.21875,"sadness","exams_sad","sigh",0.669,"AM","pleasure",FALSE
"86","ut_exams_20-f-happy-sigh.mp3",13.5806451612903,0,0,2,2.83870967741935,24.8709677419355,0,21.258064516129,0,1.51612903225806,31,26,5,1.42307692307692,"joy","exams","sigh",1.25,"OTHER","joy",TRUE
"87","ut_fear_00.mp3",0,9.57575757575758,2.78787878787879,0.636363636363636,74.7575757575758,0.454545454545455,16.7272727272727,0,1.72727272727273,1.12121212121212,33,32,1,1.625,"fear","fright","scream",1.908,"OTHER","fear",TRUE
"88","ut_fear_07.mp3",4.28205128205128,7.76923076923077,2.28205128205128,2.20512820512821,17.9230769230769,7.94871794871795,15.3333333333333,5.23076923076923,14.2820512820513,1.35897435897436,39,37,2,1.45945945945946,"fear","static","scream",1.958,"OTHER","fear",TRUE
"89","ut_fear_20.mp3",0.558823529411765,2.94117647058824,2.94117647058824,0,63.5882352941176,6.76470588235294,8.44117647058824,0,0,1.14705882352941,34,32,2,1.15625,"fear","fright","scream",2.8,"OTHER","fear",TRUE
"90","ut_fear_23-scream-laugh.mp3",7.93103448275862,3.96551724137931,3.96551724137931,0.379310344827586,52.2068965517241,19.1379310344828,11.5172413793103,2,0.758620689655172,1.24137931034483,29,29,0,1.68965517241379,"fear","haunted_house","scream",2.537,"OTHER","fear",TRUE
"91","ut_fear_26.mp3",0,5.65714285714286,4.51428571428571,4.14285714285714,58.3142857142857,0,16.2857142857143,2.85714285714286,3.02857142857143,1.11428571428571,35,34,1,1.41176470588235,"fear","haunted_house","scream",1.424,"OTHER","fear",TRUE
"92","ut_fear_29-f-scream.mp3",0,0,1.05714285714286,4.6,86.4285714285714,0,11.0285714285714,0,3.14285714285714,1.05714285714286,35,34,1,1.38235294117647,"fear","haunted_house","scream",2.468,"OTHER","fear",TRUE
"93","ut_fear_33-f-scream.mp3",2.62162162162162,0,1.67567567567568,0,62.3513513513514,0,5.02702702702703,0,0,1.05405405405405,37,35,2,1.08571428571429,"fear","haunted_house","scream",0.527,"OTHER","fear",TRUE
"94","ut_fear_38-f-scream.mp3",3.97297297297297,9.2972972972973,2.91891891891892,0,60.8108108108108,1.45945945945946,7.48648648648649,0.432432432432432,0,1.08108108108108,37,36,1,1.30555555555556,"fear","haunted_house","scream",2.422,"OTHER","fear",TRUE
"95","ut_fear_41-f-scream.mp3",1.32352941176471,6.97058823529412,1.5,0,76.3823529411765,0,6.05882352941176,0,0,1.14705882352941,34,32,2,1.3125,"fear","fright","scream",0.792,"OTHER","fear",TRUE
"96","ut_fear_44-m-scream.mp3",12.3939393939394,19.5151515151515,1.96969696969697,0,45.9090909090909,12.4242424242424,6.75757575757576,0.333333333333333,0,1.3030303030303,33,32,1,1.65625,"fear","static","scream",2.006,"AM","fear",TRUE
"97","ut_fear_45-m-roar.mp3",0,31.15625,3.125,18.25,11,0,24.125,0,0.6875,1.25,32,31,1,1.51612903225806,"fear","fright","roar",1.414,"AM","anger",FALSE
"98","ut_fear_47-m-with-disgust.mp3",0,9.82352941176471,2.17647058823529,14.7352941176471,27.9705882352941,2.32352941176471,6,4.29411764705882,0,1.44117647058824,34,30,4,1.26666666666667,"fear","static","grunt",2.108,"AM","fear",TRUE
"99","ut_fear_49-m-scream.mp3",8.62162162162162,5.45945945945946,2.7027027027027,0.72972972972973,39.7837837837838,12.3783783783784,8.35135135135135,2.7027027027027,1.40540540540541,1.21621621621622,37,36,1,1.41666666666667,"fear","static","scream",0.941,"AM","fear",TRUE
"100","ut_fear_51-m-scream.mp3",6.64285714285714,11.3571428571429,2.10714285714286,3.17857142857143,39.6785714285714,1.67857142857143,23.5,2.28571428571429,2.39285714285714,1.25,28,26,2,1.69230769230769,"fear","fright","scream",1.495,"AM","fear",TRUE
"101","ut_fear_53-f-scream.mp3",0,3.7037037037037,0.555555555555556,0,71.1851851851852,0.259259259259259,4.85185185185185,0,0,1.33333333333333,27,25,2,1.2,"fear","fright","scream",1.316,"OTHER","fear",TRUE
"102","ut_fear_57-m-tone.mp3",0,0.289473684210526,19.2105263157895,7.02631578947368,33.3684210526316,0,5.36842105263158,1.42105263157895,6.02631578947368,1.31578947368421,38,36,2,1.47222222222222,"fear","static","scream",1.23,"AM","fear",TRUE
"103","ut_fear_61-f-scream.mp3",2.83333333333333,4.03333333333333,0,0,57.7333333333333,0,6.76666666666667,0,0,1.1,30,29,1,1.13793103448276,"fear","fright","scream",0.491,"OTHER","fear",TRUE
"104","ut_fear_63-m-scream.mp3",0,13.44,1.76,17.28,11.24,1.84,11.52,0,0,1.56,25,20,5,1.3,"fear","fright","scream",0.784,"AM","effort",FALSE
"105","ut_fear_64-f-scream.mp3",2.15789473684211,11.8684210526316,3.57894736842105,2.63157894736842,68.1315789473684,0,6.63157894736842,0,2.63157894736842,1.31578947368421,38,37,1,1.2972972972973,"fear","fright","scream",0.53,"OTHER","fear",TRUE
"106","ut_fear_66-f-scream.mp3",2.74193548387097,0,0.225806451612903,0,56.6129032258064,3.51612903225806,0,0.645161290322581,0,1.32258064516129,31,27,4,1.11111111111111,"fear","fright","scream",0.432,"OTHER","fear",TRUE
"107","ut_fear-bungee_00.mp3",3.07692307692308,4.61538461538461,0.653846153846154,0,58.1923076923077,8.30769230769231,3,0,0,1.19230769230769,26,23,3,1.21739130434783,"fear","bungee","scream",0.941,"OTHER","fear",TRUE
"108","ut_fear-bungee_02.mp3",10.7,1.63333333333333,1.4,0,41.5666666666667,15.2666666666667,4,5.13333333333333,0,1.23333333333333,30,29,1,1.41379310344828,"fear","bungee","scream",2.474,"AM","fear",TRUE
"109","ut_fear-bungee_08.mp3",0,6.15384615384615,1.51282051282051,0.41025641025641,82.7692307692308,1.33333333333333,9.74358974358974,0,0,1.05128205128205,39,39,0,1.25641025641026,"fear","bungee","scream",2.163,"AM","fear",TRUE
"110","ut_fear-bungee_11.mp3",0,20.8666666666667,0,6.26666666666667,55.0666666666667,0,24.1333333333333,0,1.53333333333333,1.06666666666667,30,29,1,1.44827586206897,"fear","bungee","roar",3.655,"AM","fear",TRUE
"111","ut_fear-bungee_20.mp3",1.28125,6.5625,0,0,70.59375,11.75,6.1875,1.6875,0,1.15625,32,32,0,1.46875,"fear","bungee","scream",1.971,"OTHER","fear",TRUE
"112","ut_laugh-amused_02-f.mp3",61.1428571428571,0,0,1.39285714285714,0,53.25,0,3.21428571428571,5.39285714285714,1,28,28,0,1.64285714285714,"amusement","laugh.justfunny","laugh",5.881,"OTHER","amusement",TRUE
"113","ut_laugh-amused_05-f.mp3",33.44,0,0,0,0,46.44,0,0.6,5.88,1.2,25,25,0,1.36,"amusement","laugh.justfunny","laugh",1.341,"OTHER","joy",FALSE
"114","ut_laugh-amused_06-f.mp3",52.65625,0,0,0,0,55.5,0,3.5625,2.5625,1.125,32,31,1,1.58064516129032,"amusement","joking","laugh",2.691,"OTHER","joy",FALSE
"115","ut_laugh-amused_09-f.mp3",47.3333333333333,0,0,0.533333333333333,0,47.9777777777778,0,6.88888888888889,0,1.04444444444444,45,44,1,1.61363636363636,"amusement","laugh.justfunny","laugh",2.597,"OTHER","joy",FALSE
"116","ut_laugh-amused_12-m.mp3",44.2058823529412,0,1.41176470588235,0,2,32.7352941176471,0.323529411764706,2.23529411764706,1.58823529411765,1.26470588235294,34,33,1,1.36363636363636,"amusement","fool","laugh",1.851,"AM","amusement",TRUE
"117","ut_laugh-amused_13-m.mp3",50.2777777777778,0,0,0,0,43.2777777777778,0,2.61111111111111,0,1.05555555555556,36,36,0,1.47222222222222,"amusement","fool","laugh",1.327,"AM","amusement",TRUE
"118","ut_laugh-amused_20-m.mp3",20.0606060606061,0,0.96969696969697,0.363636363636364,6.72727272727273,23.6969696969697,2.78787878787879,4.84848484848485,20.1515151515152,1.48484848484848,33,32,1,1.625,"amusement","joking","laugh",1.568,"AM","joy",FALSE
"119","ut_laugh-amused_21-m.mp3",70.9642857142857,0,0,0,0,40.25,0,5.71428571428571,0,1,28,28,0,1.46428571428571,"amusement","fool","laugh",2.909,"AM","amusement",TRUE
"120","ut_laugh-amused_28-f.mp3",49.8148148148148,0,0,1.40740740740741,0,42.4074074074074,0,11.3333333333333,1.03703703703704,1.11111111111111,27,25,2,1.76,"amusement","camera","laugh",5.802,"OTHER","amusement",TRUE
"121","ut_laugh-amused_31-m.mp3",37.5277777777778,0,0,0,0.416666666666667,21.3333333333333,3.44444444444444,0.583333333333333,29.5833333333333,1.25,36,36,0,1.47222222222222,"amusement","laugh.justfunny","laugh",2.356,"AM","amusement",TRUE
"122","ut_laugh-amused_32-f.mp3",54.7222222222222,0,0,0,0,44.6666666666667,0,3.88888888888889,0,1.08333333333333,36,36,0,1.52777777777778,"amusement","laugh.justfunny","laugh",1.392,"OTHER","amusement",TRUE
"123","ut_laugh-amused_35-m.mp3",59,3.57142857142857,0,5.32142857142857,0,55.3928571428571,0.285714285714286,8.42857142857143,1.85714285714286,1,28,28,0,1.78571428571429,"amusement","camera","laugh",8.075,"AM","amusement",TRUE
"124","ut_laugh-amused_39-m.mp3",52.6666666666667,0,0,0,1.88888888888889,33.2962962962963,0,3.62962962962963,0,1,27,27,0,1.51851851851852,"amusement","camera","laugh",1.301,"AM","amusement",TRUE
"125","ut_laugh-amused_41-f.mp3",41.5769230769231,0,0,0,0,45.0769230769231,0,0.307692307692308,0,1.07692307692308,26,26,0,1.38461538461538,"amusement","laugh.justfunny","laugh",1.769,"OTHER","joy",FALSE
"126","ut_laugh-amused_45-m.mp3",54.1891891891892,0,0,0.459459459459459,0,54.4054054054054,0,1.97297297297297,5.56756756756757,1.10810810810811,37,37,0,1.64864864864865,"amusement","camera","laugh",2.818,"AM","joy",FALSE
"127","ut_laugh-amused_46-m.mp3",55.5714285714286,1.42857142857143,0,0,0,42.7142857142857,0,5.75,0,1.03571428571429,28,27,1,1.62962962962963,"amusement","camera","laugh",1.62,"AM","amusement",TRUE
"128","ut_laugh-amused_48-f.mp3",37.7777777777778,0,0,0,0,23.6296296296296,0,9.11111111111111,0,1.14814814814815,27,27,0,1.25925925925926,"amusement","camera","laugh",0.745,"OTHER","amusement",TRUE
"129","ut_laugh-amused_49-f.mp3",41.7272727272727,0,0,1.63636363636364,0,37.2727272727273,0,4.87878787878788,0,1.24242424242424,33,33,0,1.48484848484848,"amusement","camera","laugh",1.242,"OTHER","amusement",TRUE
"130","ut_laugh-amused_53-f.mp3",56.7058823529412,0,0,0,0,45.3529411764706,0.852941176470588,11.7352941176471,1.91176470588235,1.05882352941176,34,33,1,1.72727272727273,"amusement","camera","laugh",3.402,"OTHER","amusement",TRUE
"131","ut_laugh-malice_00.mp3",56.8148148148148,0,0,0.62962962962963,0,54.3703703703704,0,20.2962962962963,0,1,27,27,0,1.74074074074074,"amusement","stunt_failed","laugh",5.443,"OTHER","amusement",TRUE
"132","ut_laugh-malice_03.mp3",65.7058823529412,0,0,0,1.76470588235294,40.9411764705882,0,7.70588235294118,0,1.08823529411765,34,33,1,1.51515151515152,"amusement","stunt_failed","laugh",3.004,"AM","amusement",TRUE
"133","ut_laugh-malice_11.mp3",64.3076923076923,1.76923076923077,0,2.53846153846154,0,40.6923076923077,0,6.26923076923077,0.653846153846154,1,26,26,0,1.5,"amusement","stunt_failed","laugh",7.184,"AM","amusement",TRUE
"134","ut_laugh-malice_12.mp3",76.3103448275862,0,0,0,0,47.3448275862069,0,10.9310344827586,0,1.03448275862069,29,29,0,1.79310344827586,"amusement","laugh.justfunny","laugh",6.008,"AM","amusement",TRUE
"135","ut_laugh-malice_18.mp3",54.4666666666667,0,0,0,0,57,0,6.16666666666667,0.8,1,30,29,1,1.58620689655172,"amusement","stunt_failed","laugh",2.698,"AM","joy",FALSE
"136","ut_laugh-malice_19-m.mp3",51,0,0,0,0,45.9677419354839,0,1.96774193548387,3.06451612903226,1.03225806451613,31,31,0,1.48387096774194,"amusement","stunt_failed","laugh",1.556,"AM","amusement",TRUE
"137","ut_pain_00.mp3",0,4.80555555555556,2.77777777777778,12.6111111111111,4.05555555555556,0,49.5,0,0,1.41666666666667,36,35,1,1.28571428571429,"pain","injury","roar",1.112,"AM","pain",TRUE
"138","ut_pain_03.mp3",0,3.71875,9.46875,29.5625,1.25,0,21.21875,2.15625,0.59375,1.3125,32,27,5,1.33333333333333,"pain","injury","roar",0.98,"AM","effort",FALSE
"139","ut_pain_05.mp3",0,26.7941176470588,8.5,23,3.08823529411765,0,18.1764705882353,0,1.14705882352941,1.38235294117647,34,33,1,1.42424242424242,"pain","injury","roar",1.202,"AM","anger",FALSE
"140","ut_pain_07.mp3",0.333333333333333,0.4,6.56666666666667,24.8,0,1.86666666666667,34.8,5.33333333333333,0,1.13333333333333,30,29,1,1.37931034482759,"pain","injury","roar",0.984,"AM","pain",TRUE
"141","ut_pain_12.mp3",0,1.28571428571429,1.48571428571429,0,76.5714285714286,0.257142857142857,5,0,0,1.17142857142857,35,33,2,1.15151515151515,"pain","injury","scream",1.086,"OTHER","fear",FALSE
"142","ut_pain_18-birth.mp3",0,2.26086956521739,2.47826086956522,0,76.7826086956522,0,6.82608695652174,0,0,1.17391304347826,23,21,2,1.38095238095238,"pain","birth","scream",1.344,"OTHER","fear",FALSE
"143","ut_pain_25-birth.mp3",0,27.0810810810811,3.94594594594595,36.9189189189189,10.2972972972973,0,45.1081081081081,0,5.81081081081081,1.13513513513514,37,36,1,1.94444444444444,"pain","birth","roar",4.878,"OTHER","pain",TRUE
"144","ut_pain_31-birth-2-scream.mp3",3,18.125,0,2.45,53.225,0.45,41.2,0,0,1.125,40,40,0,1.775,"pain","birth","scream",3.702,"OTHER","fear",FALSE
"145","ut_pain_31-birth-4-whimper.mp3",0,0.911764705882353,2.91176470588235,2.76470588235294,21.7058823529412,3.17647058823529,23,19.9705882352941,3.47058823529412,1.26470588235294,34,33,1,1.51515151515152,"pain","birth","moan",1.247,"OTHER","pain",TRUE
"146","ut_pain_32-birth.mp3",0.357142857142857,12.1785714285714,3.67857142857143,6.92857142857143,20.1785714285714,0.428571428571429,31.0714285714286,2.42857142857143,3.35714285714286,1.32142857142857,28,24,4,1.75,"pain","birth","scream",1.569,"OTHER","pain",TRUE
"147","ut_pain_34-birth.mp3",0.916666666666667,3.19444444444444,0,1.08333333333333,68.7222222222222,2.33333333333333,12.4722222222222,0,0,1.05555555555556,36,36,0,1.16666666666667,"pain","birth","scream",2.608,"OTHER","fear",FALSE
"148","ut_pain_36-birth.mp3",0,0.714285714285714,1.17857142857143,3.85714285714286,15.2142857142857,7.07142857142857,32.1071428571429,34.3928571428571,3.32142857142857,1.21428571428571,28,28,0,1.46428571428571,"pain","birth","moan",2.678,"OTHER","pleasure",FALSE
"149","ut_pain_39-birth.mp3",0,0.392857142857143,0,0.75,3.07142857142857,0,60.9642857142857,0.642857142857143,0,1.14285714285714,28,27,1,1.25925925925926,"pain","birth","tone",0.746,"OTHER","pain",TRUE
"150","ut_pain_42-birth.mp3",0,5.93103448275862,0,3.17241379310345,76.3103448275862,3.10344827586207,7.20689655172414,0.793103448275862,0,1.24137931034483,29,29,0,1.27586206896552,"pain","birth","scream",1.2,"OTHER","fear",FALSE
"151","ut_pain_45-birth.mp3",0,0,16.6285714285714,3.8,24.4857142857143,2.8,7,17.5428571428571,7.28571428571429,1.42857142857143,35,34,1,1.35294117647059,"pain","birth","moan",1.78,"OTHER","fear",FALSE
"152","ut_pain_47-birth.mp3",1.47058823529412,5,4.70588235294118,3.23529411764706,12.8823529411765,0,47.2352941176471,8.41176470588235,6.05882352941176,1.23529411764706,34,33,1,1.42424242424242,"pain","birth","scream",4.768,"OTHER","pain",TRUE
"153","ut_pain_50-birth.mp3",1.75757575757576,4.09090909090909,6.33333333333333,4.72727272727273,77.0606060606061,0,20.7272727272727,1.27272727272727,1.66666666666667,1.06060606060606,33,33,0,1.81818181818182,"pain","birth","scream",2.656,"OTHER","fear",FALSE
"154","ut_pain_51-birth.mp3",0,0,0,1.58620689655172,23.6206896551724,1.41379310344828,6.58620689655172,23.448275862069,1.3448275862069,1.51724137931034,29,22,7,1.31818181818182,"pain","birth","moan",0.562,"OTHER","fear",FALSE
"155","ut_pain_54-birth.mp3",0.178571428571429,43.1785714285714,0.964285714285714,6.14285714285714,7.5,2.96428571428571,34.8571428571429,0,8.21428571428571,1.21428571428571,28,28,0,1.67857142857143,"pain","birth","scream",3.543,"OTHER","anger",FALSE
"156","ut_pain_55-birth.mp3",0,15.0882352941176,1.29411764705882,24.7352941176471,3.47058823529412,0,18.2058823529412,3.94117647058824,1.05882352941176,1.52941176470588,34,31,3,1.29032258064516,"pain","birth","roar",0.922,"OTHER","effort",FALSE
"157","ut_pain_68-birth.mp3",0.903225806451613,3.2258064516129,0,11.6451612903226,2.96774193548387,0,34.1612903225806,2.80645161290323,0.806451612903226,1.51612903225806,31,25,6,1.36,"pain","birth","grunt",1.541,"OTHER","pain",TRUE
"158","ut_pain_69-birth.mp3",0,24.1481481481481,5.85185185185185,50.7407407407407,0,0,10.4074074074074,1.96296296296296,0,1.22222222222222,27,27,0,1.51851851851852,"pain","birth","roar",0.883,"OTHER","effort",FALSE
"159","ut_pain_71_f_mixed-with-laughter.mp3",25.8055555555556,2.47222222222222,1.97222222222222,0,3.55555555555556,46.8888888888889,8.02777777777778,2.83333333333333,12.6388888888889,1.36111111111111,36,36,0,1.72222222222222,"pain","injury","scream",4.047,"OTHER","joy",FALSE
"160","ut_pain_74.mp3",0,7.5,4.76315789473684,11.6315789473684,8.02631578947368,0,65.6578947368421,0,2.63157894736842,1.23684210526316,38,38,0,1.42105263157895,"pain","injury","roar",1.602,"AM","pain",TRUE
"161","ut_pain_75.mp3",15.2068965517241,3.72413793103448,3.44827586206897,6.41379310344828,3.27586206896552,19.5172413793103,26.5862068965517,0.793103448275862,0,1.44827586206897,29,27,2,1.48148148148148,"pain","injury","roar",1.611,"AM","pain",TRUE
